timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1509765296686172,13,-7,-21,2,1,3,-27,-5
1509765296686172,9,-4,-13,-3,-3,-8,-23,13
1509765296710185,3,3,-15,-6,-1,-2,-21,3
1509765296710185,9,-7,-20,1,1,-2,-41,-33
1509765296713195,14,-5,-19,1,1,1,-27,0
1509765296713195,10,-4,-11,0,-5,-6,-24,3
1509765296732201,4,5,-15,-8,-7,-6,-22,-14
1509765296732201,16,-7,-28,3,1,3,-32,29
1509765296734202,9,-3,-20,1,2,-3,-27,-20
1509765296734202,9,-3,-12,-3,-2,-6,-19,-12
1509765296754219,4,6,-16,-4,-8,-6,-21,20
1509765296754219,10,-10,-25,2,3,-1,-44,-8
1509765296761493,14,-6,-20,-2,1,2,-27,-1
1509765296761493,10,-4,-11,-4,-2,-2,-16,-5
1509765296785519,4,6,-14,-9,-8,-6,-22,13
1509765296785519,10,-11,-22,2,0,0,-41,1
1509765296787510,13,-4,-20,1,-2,0,-27,4
1509765296787510,9,-3,-11,-4,-7,-10,-15,-9
1509765296807520,6,6,-14,-6,-7,-4,-21,20
1509765296807520,11,-7,-21,0,1,1,-34,-19
1509765296808521,8,-8,-21,-1,-5,-4,-27,-9
1509765296808521,10,-3,-13,-4,-5,-5,-13,0
1509765296828535,5,7,-13,-6,-7,-8,-21,8
1509765296828535,12,-9,-22,2,1,-2,-39,11
1509765296837542,12,-7,-21,-2,1,0,-28,-5
1509765296837542,9,-4,-14,-7,-8,-7,-12,-3
1509765296860192,6,3,-14,-2,-5,-4,-20,11
1509765296860192,11,-10,-25,-1,-1,1,-38,-5
1509765296861180,13,-6,-19,2,-1,0,-26,5
1509765296861180,9,-2,-13,-7,-3,-6,-12,3
1509765296882209,5,5,-14,-4,-8,-1,-21,-15
1509765296882209,15,-4,-25,-2,4,0,-38,12
1509765296888210,10,-6,-20,0,0,0,-26,-26
1509765296888210,10,0,-14,-4,-4,-8,-13,-7
1509765296912217,5,1,-16,-6,-7,-5,-21,37
1509765296912217,10,-7,-26,2,-1,4,-39,-19
1509765296914223,15,-5,-21,1,2,2,-26,0
1509765296914223,9,0,-13,-2,-5,-4,-12,1
1509765296935258,5,5,-15,-6,-5,-5,-21,-1
1509765296935258,17,-9,-28,2,2,1,-36,-3
1509765296936237,16,-6,-21,-4,1,0,-26,9
1509765296936237,9,-1,-12,-5,-8,-10,-13,-14
1509765296956363,7,6,-14,-3,-7,-4,-20,16
1509765296956363,12,-7,-21,1,-2,0,-32,-3
1509765296963351,12,-5,-21,-2,-3,-1,-26,-13
1509765296963351,9,-1,-12,-7,-5,-6,-10,-2
1509765296987368,5,5,-16,-5,-9,-3,-20,14
1509765296987368,11,-9,-24,0,4,0,-30,1
1509765296989386,11,-7,-21,0,1,1,-25,-14
1509765296989386,7,0,-7,-5,-6,-9,-11,6
1509765297011406,5,6,-14,-2,-5,-3,-20,-3
1509765297011406,9,-9,-19,2,-1,-1,-37,-3
1509765297016424,14,-3,-19,3,-1,2,-26,7
1509765297016424,6,-2,-8,-5,-6,-9,-12,4
1509765297031417,6,3,-16,-4,-7,-5,-19,4
1509765297031417,18,-3,-24,0,3,2,-39,-2
1509765297040445,11,-8,-20,0,1,-1,-26,0
1509765297040445,6,1,-8,-5,-9,-9,-14,-11
1509765297062558,5,3,-16,-5,-7,-4,-19,10
1509765297062558,14,-8,-27,-1,2,-2,-37,-12
1509765297063571,13,-6,-20,2,3,0,-27,-4
1509765297063571,5,0,-5,-6,-5,-6,-13,-5
1509765297084574,4,2,-14,-3,-6,1,-20,5
1509765297084574,17,-7,-27,3,-1,0,-39,20
1509765297090579,10,-7,-20,2,2,4,-26,-29
1509765297090579,4,2,-4,-5,-6,-6,-16,8
1509765297122611,4,3,-16,-5,-3,-6,-22,12
1509765297122611,14,-7,-23,-1,2,4,-40,-5
1509765297123600,12,-7,-20,2,3,2,-27,5
1509765297123600,4,1,0,-6,-12,-10,-20,-1
1509765297137622,5,2,-16,-5,-2,-4,-22,10
1509765297137622,16,-5,-22,2,2,2,-35,-10
1509765297138613,11,-8,-19,0,1,1,-26,1
1509765297138613,3,0,-3,-9,-7,-6,-22,-9
1509765297158688,6,0,-15,-2,-6,-3,-23,6
1509765297158688,11,-8,-23,-1,-1,-4,-31,0
1509765297166681,10,-3,-19,3,2,3,-26,-8
1509765297166681,4,-1,-6,-4,-10,-9,-11,23
1509765297189730,6,2,-16,-8,-3,-3,-24,-30
1509765297189730,14,-7,-31,-2,0,3,-33,-13
1509765297191708,11,-6,-20,3,2,-1,-26,13
1509765297191708,3,3,-3,-9,-6,-10,-10,3
1509765297212714,6,2,-15,-2,-2,-2,-23,16
1509765297212714,13,-9,-22,1,0,-1,-33,-10
1509765297213715,11,-6,-18,-2,1,3,-26,-11
1509765297213715,4,0,2,-5,-8,-7,-8,7
1509765297233744,5,2,-16,2,-1,4,-22,11
1509765297233744,13,-6,-22,-2,0,0,-29,-19
1509765297242753,10,-7,-19,-1,0,0,-26,-3
1509765297242753,4,1,2,-9,-10,-14,-7,-13
1509765297265839,5,1,-15,-3,-3,3,-23,15
1509765297265839,14,-4,-22,3,2,-1,-30,-2
1509765297267824,10,-5,-19,1,2,-2,-26,5
1509765297267824,3,1,0,-7,-9,-14,-2,-3
1509765297287838,5,1,-15,0,-4,1,-23,2
1509765297287838,12,-6,-13,1,-1,0,-32,-6
1509765297288832,11,-10,-19,5,6,6,-25,-8
1509765297288832,9,-5,-10,3,5,3,-30,-8
1509765297308847,6,1,-17,-20,-15,-15,-24,20
1509765297308847,-13,7,-11,-9,-4,-1,-6,18
1509765297317852,13,-31,-15,10,16,18,-21,-15
1509765297317852,2,-2,9,7,1,0,-8,-15
1509765297339887,8,-5,-21,-17,-5,-5,-31,11
1509765297339887,3,1,-37,-8,-3,-1,-27,22
1509765297341896,7,-31,-14,6,13,12,-20,-4
1509765297341896,2,-6,7,11,12,5,-10,-17
1509765297362000,8,-4,-15,-15,-3,-4,-21,10
1509765297362000,8,-11,-51,-3,-2,2,-31,20
1509765297363993,11,-37,-19,13,18,21,-22,-34
1509765297363993,5,-8,9,1,0,-8,19,-20
1509765297383019,3,-1,-10,-15,-5,-6,-18,12
1509765297383019,10,-9,-47,-2,3,-4,-33,-1
1509765297394007,14,-34,-23,15,19,20,-28,-16
1509765297394007,1,-4,12,-2,-5,-11,21,-3
1509765297415042,2,-1,-12,-14,-6,-6,-16,21
1509765297415042,19,-8,-44,3,5,11,-33,6
1509765297416042,13,-28,-21,8,15,16,-23,-10
1509765297416042,1,6,9,-10,-9,-14,20,14
1509765297437060,4,-3,-15,-9,-3,-3,-16,-13
1509765297437060,26,-13,-45,4,14,17,-36,-7
1509765297443576,12,-19,-18,12,10,12,-23,-12
1509765297443576,3,4,4,-8,-6,-8,19,8
1509765297468192,6,-6,-18,-7,1,-1,-18,10
1509765297468192,18,-13,-34,2,2,14,-31,-10
1509765297473198,11,-16,-18,6,10,5,-21,1
1509765297473198,-2,2,8,-10,-9,-10,18,-16
1509765297490220,7,-7,-17,1,1,3,-16,12
1509765297490220,23,-13,-36,3,7,2,-27,2
1509765297491211,11,-17,-21,4,6,12,-21,-26
1509765297491211,-1,-2,3,-7,-8,-6,7,6
1509765297511226,7,-5,-16,-4,1,1,-17,7
1509765297511226,14,-15,-30,0,3,3,-25,-17
1509765297520236,11,-14,-22,8,9,12,-21,-10
1509765297520236,-6,0,3,-6,-11,-8,2,-6
1509765297543272,5,-5,-17,-2,0,3,-18,9
1509765297543272,17,-12,-36,1,5,11,-24,-4
1509765297544764,11,-14,-22,8,9,12,-20,-4
1509765297544764,-8,2,6,-6,-7,-4,-3,-10
1509765297564321,6,-6,-17,0,2,3,-16,11
1509765297564321,22,-13,-32,5,7,6,-25,-23
1509765297571337,11,-13,-20,4,6,7,-21,-16
1509765297571337,-9,5,10,-9,-11,-11,-7,-20
1509765297595343,5,-6,-18,0,2,6,-17,7
1509765297595343,23,-17,-32,1,12,14,-25,-19
1509765297596345,10,-14,-22,1,7,9,-23,3
1509765297596345,-6,1,6,-6,-9,-14,-11,5
1509765297617358,6,-6,-17,3,2,6,-18,-3
1509765297617358,21,-14,-26,5,6,3,-26,7
1509765297619376,11,-11,-21,7,8,12,-23,-5
1509765297619376,-10,2,9,-10,-7,-8,-15,9
1509765297639375,6,-6,-16,-1,2,6,-19,0
1509765297639375,21,-11,-26,2,8,12,-26,8
1509765297641886,9,-11,-21,3,11,8,-23,-12
1509765297641886,-10,7,7,-8,-9,-12,-15,6
1509765297670417,6,-6,-17,2,3,3,-23,-5
1509765297670417,18,-15,-24,2,6,4,-26,-12
1509765297671417,10,-7,-20,3,6,8,-24,-4
1509765297671417,-10,2,2,-10,-12,-10,-21,15
1509765297692431,6,-6,-17,3,3,6,-21,-2
1509765297692431,23,-12,-24,2,6,11,-27,-11
1509765297694443,10,-13,-20,5,5,12,-23,22
1509765297694443,-11,5,0,-12,-11,-13,-9,-15
1509765297714459,5,-6,-16,2,1,8,-24,3
1509765297714459,14,-14,-24,5,3,-1,-27,-44
1509765297716448,9,-13,-20,6,9,10,-29,-14
1509765297716448,-12,6,1,-9,-11,-8,-6,2
1509765297736497,5,-7,-16,2,7,13,-19,8
1509765297736497,17,-12,-26,-2,7,1,-28,-3
1509765297745985,9,-11,-21,4,9,8,-27,-5
1509765297745985,-19,4,-1,-11,-17,-23,0,-14
1509765297767598,5,-5,-15,3,5,9,-22,-2
1509765297767598,18,-15,-24,2,3,5,-26,15
1509765297768596,8,-8,-20,3,8,11,-29,-17
1509765297768596,-10,5,-3,-10,-8,-9,-2,14
1509765297789630,5,-5,-18,2,3,6,-22,-7
1509765297789630,21,-14,-23,3,2,7,-27,3
1509765297795633,9,-11,-20,0,7,4,-25,-4
1509765297795633,-9,8,-4,-11,-5,-3,-3,8
1509765297819630,4,-5,-21,4,6,6,-22,-1
1509765297819630,24,-14,-23,5,7,10,-25,-3
1509765297821634,9,-11,-20,4,7,-5,-26,-15
1509765297821634,-6,1,-7,-9,-7,2,1,23
1509765297843168,5,-6,-22,2,8,12,-23,1
1509765297843168,13,-11,-25,2,4,10,-25,-23
1509765297845667,8,-10,-20,4,5,8,-26,-27
1509765297845667,-1,7,-6,-4,-9,-4,-3,25
1509765297863721,6,-5,-21,3,3,11,-21,2
1509765297863721,0,127,127,14,0,20,127,127
1509765297872736,8,-5,12,-5,-10,-24,13,-31
1509765297872736,-128,126,21,-94,-84,-59,20,111
1509765297873728,19,-61,-128,60,74,80,-128,-47
1509765297873728,83,-55,-19,14,16,9,-11,-46
1509765297878740,50,-39,-31,17,21,5,-25,-40
1509765297878740,-91,93,19,-82,-74,-59,15,101
1509765297887742,-11,-23,-99,33,45,54,-128,-8
1509765297887742,75,-54,-49,24,33,25,-44,-51
1509765297888738,40,-35,-28,15,12,-3,-23,-52
1509765297888738,-84,83,32,-69,-64,-51,34,85
1509765297893755,-8,-20,-88,24,35,42,-112,7
1509765297893755,75,-59,-47,33,37,29,-42,-46
1509765297894744,26,-20,-3,-1,-3,-10,-1,-23
1509765297894744,-69,70,20,-58,-56,-45,20,50
1509765297901760,22,-29,-89,31,40,47,-110,-8
1509765297901760,59,-45,-36,17,22,18,-35,-36
1509765297902747,6,-7,6,-8,-9,-17,-5,-16
1509765297902747,-44,44,-4,-37,-31,-20,-4,60
1509765297909763,18,-31,-73,26,34,34,-86,-9
1509765297909763,38,-29,-22,11,11,8,-18,-18
1509765297911753,5,-5,3,-7,-8,-11,-12,-10
1509765297911753,-24,23,-9,-22,-17,-11,-11,40
1509765297916767,14,-25,-49,18,20,23,-59,-17
1509765297916767,26,-21,-21,3,7,4,-20,-15
1509765297917768,12,-12,-1,-3,-4,-7,-22,-12
1509765297917768,-15,17,-10,-21,-16,-7,-13,35
1509765297924762,11,-13,-43,7,17,15,-56,-4
1509765297924762,23,-17,-27,9,10,10,-28,-18
1509765297926765,11,-9,1,-5,-4,-9,-24,-12
1509765297926765,-12,15,-6,-16,-13,-9,-7,18
1509765297931768,8,-14,-38,6,13,15,-51,1
1509765297931768,24,-23,-25,8,9,11,-29,-32
1509765297932769,9,-1,2,-6,-8,-11,-20,4
1509765297932769,-11,12,-9,-15,-12,-7,-12,27
1509765297938775,17,-19,-39,9,13,14,-60,-11
1509765297938775,20,-18,-23,6,12,7,-30,-14
1509765297939773,2,0,6,-9,-10,-15,-23,-14
1509765297939773,-5,5,-14,-11,-6,-2,-15,24
1509765297947784,22,-17,-36,10,15,15,-47,-18
1509765297947784,16,-14,-19,4,7,4,-25,-16
1509765297949285,3,1,0,-8,-5,-12,-12,-2
1509765297949285,-1,2,-15,-7,-3,1,-21,6
1509765297954287,18,-13,-28,4,7,6,-40,-6
1509765297954287,13,-13,-19,2,5,4,-26,-7
1509765297955288,5,-2,-1,-8,-8,-8,-10,-3
1509765297955288,2,0,-15,-7,-2,1,-21,15
1509765297962298,12,-12,-27,2,6,8,-35,-11
1509765297962298,12,-13,-20,1,6,5,-26,5
1509765297963299,3,-2,2,-10,-9,-9,-6,-17
1509765297963299,1,-1,-14,-5,-1,0,-20,-12
1509765297969302,20,-12,-28,5,7,13,-40,9
1509765297969302,12,-12,-19,2,6,4,-29,-13
1509765297970302,4,-1,0,-8,-12,-13,2,2
1509765297970302,3,-1,-15,-3,-1,2,-18,17
1509765297976306,16,-14,-31,1,7,12,-34,-21
1509765297976306,12,-10,-19,5,6,4,-27,9
1509765297977307,3,2,1,-9,-8,-11,2,-6
1509765297977307,2,-2,-16,-4,0,2,-21,3
1509765297984312,19,-14,-31,3,7,11,-33,2
1509765297984312,10,-10,-18,3,3,7,-26,-14
1509765297986312,1,0,-4,-10,-8,-9,10,6
1509765297986312,4,-3,-16,-3,1,3,-21,7
1509765297991316,17,-10,-25,3,6,5,-33,-15
1509765297991316,10,-11,-18,3,6,8,-24,6
1509765297992318,3,0,-2,-7,-12,-8,6,-4
1509765297992318,3,-5,-16,-5,1,2,-20,7
1509765297999322,19,-13,-27,2,4,6,-30,-1
1509765297999322,9,-7,-18,6,4,7,-25,-5
1509765298000323,3,2,-1,-8,-8,-10,11,-9
1509765298000323,5,-4,-16,-1,1,2,-20,4
1509765298007328,17,-11,-32,2,6,4,-30,-6
1509765298007328,10,-9,-19,1,9,8,-24,-19
1509765298009329,2,-1,-2,-5,-8,-10,12,11
1509765298009329,4,-3,-16,-3,2,4,-18,2
1509765298014332,16,-13,-28,3,6,6,-28,-7
1509765298014332,9,-10,-19,5,4,9,-23,-4
1509765298015333,0,2,0,-10,-8,-9,12,-10
1509765298015333,5,-4,-17,2,2,5,-18,7
1509765298021337,14,-17,-28,-2,4,-2,-26,4
1509765298021337,10,-10,-19,5,5,10,-23,-35
1509765298022338,-1,3,4,-9,-7,-9,16,4
1509765298022338,4,-4,-17,0,2,2,-17,2
1509765298029343,22,-5,-23,6,7,9,-25,18
1509765298029343,9,-13,-19,0,8,9,-21,-9
1509765298031345,-4,1,-7,-12,-12,-12,6,-2
1509765298031345,5,-5,-18,0,2,3,-18,0
1509765298036348,16,-11,-29,-1,5,5,-23,-22
1509765298036348,9,-8,-19,5,7,8,-21,-7
1509765298037348,-5,0,2,-5,-9,-8,3,7
1509765298037348,5,-4,-17,1,4,3,-19,3
1509765298044857,20,-12,-30,3,5,9,-24,-15
1509765298044857,9,-9,-21,3,8,7,-21,-4
1509765298046862,-5,5,7,-8,-8,-6,-4,13
1509765298046862,5,-4,-17,4,2,5,-16,-5
1509765298067374,30,-11,-33,4,11,8,-22,-2
1509765298067374,10,-12,-21,5,8,7,-21,-19
1509765298069374,-8,5,9,-9,-6,-10,-6,9
1509765298069374,5,-3,-15,1,3,7,-19,2
1509765298088388,15,-13,-29,3,7,5,-22,-10
1509765298088388,10,-8,-21,2,7,7,-21,-16
1509765298097395,-7,8,12,-10,-10,-7,-9,-2
1509765298097395,5,-5,-16,0,3,8,-20,2
1509765298119411,20,-12,-27,4,6,7,-24,-5
1509765298119411,10,-9,-21,2,6,8,-20,0
1509765298121412,-11,6,14,-6,-10,-7,-14,5
1509765298121412,5,-4,-16,0,3,7,-17,-18
1509765298149934,31,-16,-33,5,7,9,-25,1
1509765298149934,10,-10,-21,8,5,11,-24,-4
1509765298151435,-4,4,6,-9,-6,-9,-15,-4
1509765298151435,5,-5,-14,2,2,5,-18,17
1509765298172452,4,-14,-28,2,7,5,-26,-21
1509765298172452,10,-18,-21,2,10,7,-26,-15
1509765298173452,-9,5,7,-10,-9,-9,-18,-13
1509765298173452,6,-6,-16,6,9,8,-20,0
1509765298193471,21,-15,-29,5,6,8,-29,12
1509765298193471,9,-10,-22,0,10,6,-26,-4
1509765298202475,-12,3,2,-10,-8,-10,-20,20
1509765298202475,6,-4,-15,1,3,7,-22,9
1509765298225492,26,-10,-29,2,6,4,-30,-14
1509765298225492,8,-14,-21,6,10,9,-27,-3
1509765298227493,-6,9,1,-10,-10,-8,-21,24
1509765298227493,6,-4,-18,2,2,6,-25,-13
1509765298246008,31,-13,-29,1,5,3,-30,-19
1509765298246008,11,-10,-23,8,10,12,-28,-14
1509765298255015,-11,9,1,-7,-9,-10,-17,5
1509765298255015,5,-6,-21,0,1,10,-26,2
1509765298277533,18,-11,-28,5,7,7,-31,-7
1509765298277533,10,-14,-23,7,10,7,-30,-15
1509765298278534,-12,8,-1,-5,-12,-9,-15,15
1509765298278534,5,-4,-23,0,12,9,-27,11
1509765298299549,21,-14,-31,2,6,6,-31,-20
1509765298299549,10,-13,-25,5,10,10,-30,-29
1509765298307555,-11,4,-4,-10,-7,-10,-8,32
1509765298307555,7,-4,-19,3,4,3,-27,7
1509765298329569,25,-5,-29,3,6,8,-31,3
1509765298329569,9,-12,-24,11,12,10,-31,-10
1509765298331570,-11,5,-10,-10,-17,-11,5,6
1509765298331570,5,-4,-32,-3,4,9,-25,4
1509765298351094,18,-18,-30,7,8,6,-29,-35
1509765298351094,8,-12,-25,9,10,15,-33,-6
1509765298359597,-12,12,5,-9,-16,-16,8,-5
1509765298359597,6,-4,-33,7,5,10,-30,7
1509765298382614,23,-14,-29,0,4,4,-28,4
1509765298382614,10,-15,-32,2,14,13,-32,6
1509765298385616,-8,13,0,-8,-11,-11,13,-17
1509765298385616,5,-6,-29,0,7,10,-32,-14
1509765298403631,25,-14,-27,10,11,6,-28,-4
1509765298403631,9,-12,-32,13,9,4,-33,-14
1509765298412648,-6,9,-4,-12,-10,-5,8,4
1509765298412648,6,-4,-33,3,10,9,-30,2
1509765298434651,29,-21,-32,0,11,16,-28,6
1509765298434651,10,-12,-33,10,7,-1,-30,-19
1509765298436656,-10,14,-11,-4,-8,-6,3,2
1509765298436656,7,-4,-30,10,4,32,-34,1
1509765298456210,23,-22,-32,-5,6,8,-28,27
1509765298456210,10,-13,-32,12,14,13,-29,-16
1509765298466281,-4,15,-9,19,-11,0,-9,17
1509765298466281,6,-7,-36,-1,8,7,-31,-1
1509765298487289,24,-15,-28,18,15,5,-28,-18
1509765298487289,10,-11,-35,29,14,11,-30,1
1509765298489292,-11,15,-22,-57,-8,-4,-9,-11
1509765298489292,8,-5,-31,2,12,5,-32,0
1509765298508324,24,-24,-30,26,11,5,-27,-11
1509765298508324,11,-13,-30,-24,13,5,-32,-9
1509765298517314,-11,15,-19,-40,-11,-14,-18,16
1509765298517314,7,-8,-29,3,11,-8,-33,-9
1509765298540330,24,-10,-26,-1,4,4,-31,-7
1509765298540330,10,-13,-34,37,19,18,-31,-1
1509765298541840,-12,-4,-21,-39,-6,1,-17,2
1509765298541840,7,-3,-23,14,11,31,-38,4
1509765298548342,23,-12,-29,24,17,5,-29,-10
1509765298548342,11,-4,-35,-3,15,8,-33,-8
1509765298549343,-13,-1,-19,12,-14,0,-24,13
1509765298549343,7,-10,-58,64,6,10,-33,-1
1509765298554350,17,-21,-27,-18,4,0,-32,-18
1509765298554350,10,-9,-34,-6,12,18,-32,-10
1509765298555350,-17,11,-26,9,-3,-5,-23,3
1509765298555350,7,-10,-32,26,18,22,-46,1
1509765298562868,26,12,-29,-69,5,10,-31,-15
1509765298562868,11,-10,-35,-2,9,2,-35,-8
1509765298563868,-9,27,-17,9,6,-11,-28,13
1509765298563868,6,-7,-47,7,30,5,-46,-1
1509765298568870,14,-30,-27,74,-7,-21,-34,-16
1509765298568870,9,-15,-32,-43,12,6,-37,-12
1509765298569871,-24,-19,-24,-49,-18,0,-28,8
1509765298569871,8,-9,-39,-57,4,33,-40,2
1509765298576878,8,-13,-27,87,26,3,-34,-9
1509765298576878,8,-18,-34,26,8,22,-36,-4
1509765298577882,-21,31,-26,87,-8,-19,-26,7
1509765298577882,6,3,-52,-52,-1,7,-39,2
1509765298584883,13,-57,-26,20,1,-20,-34,-9
1509765298584883,8,-20,-30,66,9,23,-41,-4
1509765298586884,-13,23,-22,-41,-7,-16,-29,4
1509765298586884,3,-11,-118,4,19,8,-34,-4
1509765298591888,23,1,-31,-39,4,5,-33,-9
1509765298591888,10,-13,-36,11,18,4,-39,-2
1509765298592887,-13,1,-31,-20,-7,-2,-27,8
1509765298592887,3,-15,-77,61,-6,9,-63,-7
1509765298598897,22,-32,-33,-37,12,2,-33,-14
1509765298598897,11,-11,-35,-4,7,-5,-42,-5
1509765298599893,-11,25,-27,-10,-9,-4,-30,14
1509765298599893,4,-8,-61,22,6,-13,-62,-8
1509765298606911,27,-21,-32,-8,6,17,-35,2
1509765298606911,11,-15,-27,2,9,5,-40,-8
1509765298608900,-10,15,-33,-6,-3,-1,-26,-1
1509765298608900,5,-8,-55,-4,15,10,-82,4
1509765298613916,14,-21,-33,2,7,13,-34,-6
1509765298613916,10,-16,-34,-13,8,0,-41,-9
1509765298614904,-7,0,-35,6,-4,1,-28,25
1509765298614904,8,-6,-50,-5,7,7,-86,-9
1509765298621917,10,-23,-29,-14,2,7,-36,-2
1509765298621917,9,-14,-34,15,8,4,-43,-9
1509765298623908,-6,-1,-34,-10,-6,-3,-30,9
1509765298623908,7,-10,-35,4,13,16,-78,-2
1509765298628931,13,-16,-32,-4,2,6,-35,5
1509765298628931,9,-13,-34,0,11,0,-38,-4
1509765298629914,-7,-1,-34,-4,-4,-1,-31,7
1509765298629914,5,-11,-28,-3,9,12,-75,1
1509765298636957,13,-9,-32,11,7,7,-35,22
1509765298636957,11,-11,-31,0,7,2,-37,-7
1509765298636957,-1,-1,-31,-10,-7,-2,-34,-4
1509765298636957,6,-19,-32,9,12,13,-69,-3
1509765298644954,11,-7,-29,-3,5,6,-35,-6
1509765298644954,10,-12,-29,1,7,-3,-36,-13
1509765298646443,-2,-4,-35,-11,-3,-4,-35,38
1509765298646443,6,-11,-45,5,12,8,-61,-5
1509765298651959,20,-6,-29,1,7,9,-34,-14
1509765298651959,10,-11,-33,0,10,-1,-36,44
1509765298652946,0,3,-33,-7,-5,-7,-36,-30
1509765298652946,6,-17,-42,2,9,8,-56,7
1509765298659494,19,-5,-30,0,6,11,-35,-7
1509765298659494,12,-10,-32,4,8,-7,-37,-9
1509765298659494,-2,-5,-31,-9,-4,-7,-37,-9
1509765298659494,5,-14,-33,6,14,3,-67,-46
1509765298667498,20,-10,-31,0,4,6,-35,-42
1509765298667498,13,-9,-29,2,8,0,-37,-30
1509765298674512,-1,-5,-31,-7,-1,2,-38,-33
1509765298674512,6,-16,-47,-15,11,11,-61,8
1509765298675502,14,-12,-29,-3,8,2,-36,-3
1509765298675502,11,-9,-30,4,5,5,-37,-16
1509765298676507,1,-2,-33,-12,-1,-2,-39,42
1509765298676507,6,-17,-35,9,12,14,-57,-13
1509765298682523,11,-20,-29,1,4,-3,-36,4
1509765298682523,10,-12,-30,1,4,1,-35,-6
1509765298683531,-2,-6,-31,-8,0,-2,-40,11
1509765298683531,8,-9,-34,9,15,7,-53,1
1509765298689526,11,-5,-29,3,11,2,-36,-3
1509765298689526,11,-11,-29,9,6,2,-36,-2
1509765298689526,0,-4,-29,-14,-1,-5,-40,6
1509765298689526,7,-15,-31,8,10,13,-50,8
1509765298696530,16,-11,-31,3,4,-1,-36,-17
1509765298696530,12,-9,-29,0,5,-2,-37,-15
1509765298697532,1,7,-28,-6,0,0,-41,-1
1509765298697532,7,-18,-56,-7,9,11,-46,1
1509765298704537,14,-12,-30,4,10,8,-35,-3
1509765298704537,11,-12,-30,2,4,-7,-37,-11
1509765298706534,-3,-6,-26,-15,-2,-3,-40,16
1509765298706534,10,-5,-26,18,18,0,-42,-10
1509765298711529,13,-3,-31,10,4,0,-37,-17
1509765298711529,12,-9,-28,-2,0,-7,-37,-10
1509765298712532,-1,4,-25,-5,0,-6,-40,13
1509765298712532,6,-17,-12,62,25,6,-63,-4
1509765298719544,12,-5,-27,39,11,9,-37,-8
1509765298719544,11,-8,-22,-18,6,-15,-39,-5
1509765298719544,-4,-8,-30,-40,-5,27,-34,9
1509765298719544,9,-2,-35,52,15,3,-63,-6
1509765298727543,19,-13,-26,37,7,2,-41,-7
1509765298727543,13,-6,-27,-42,4,-43,-40,-2
1509765298728551,-1,0,-23,5,-2,-10,-34,4
1509765298728551,4,-14,-53,18,5,10,-60,-5
1509765298734550,14,-1,-29,-47,0,-1,-41,-11
1509765298734550,12,-8,-30,29,0,10,-36,-2
1509765298734550,-1,-2,-23,0,-3,-9,-35,18
1509765298734550,6,-10,-56,25,10,26,-60,-8
1509765298740558,11,-16,-33,-42,0,-3,-35,-6
1509765298740558,11,-10,-28,-11,-1,14,-38,-13
1509765298750059,-3,2,-22,7,3,-16,-34,9
1509765298750059,10,-16,-54,-24,8,13,-57,6
1509765298764073,15,0,-31,41,10,8,-41,-7
1509765298764073,10,-11,-26,-29,0,-10,-37,-10
1509765298771097,1,2,-24,34,0,6,-32,20
1509765298771097,5,-13,-55,1,5,-7,-57,-12
1509765298787106,5,-18,-31,-16,-3,-3,-40,-21
1509765298787106,11,-7,-21,30,3,3,-36,-2
1509765298789107,1,1,-25,-7,-3,-17,-29,32
1509765298789107,7,-15,-38,-28,5,-2,-54,-22
1509765298810107,10,-12,-29,9,7,-1,-39,-18
1509765298810107,9,-10,-22,0,2,11,-35,-12
1509765298811105,2,0,-26,-10,-2,-9,-32,2
1509765298811105,9,-11,-40,-13,5,9,-55,7
1509765298824115,12,-7,-31,-12,6,1,-39,-5
1509765298824115,10,-7,-23,-2,2,0,-34,-6
1509765298831119,4,-1,-24,-11,-3,-3,-31,2
1509765298831119,7,-15,-38,-6,5,-11,-55,1
1509765298847636,10,-8,-31,1,2,-4,-38,-7
1509765298847636,11,-7,-23,-4,3,-2,-35,-2
1509765298849138,4,-2,-24,1,0,-3,-31,26
1509765298849138,8,-8,-37,-7,6,6,-52,-7
1509765298861150,9,-12,-31,-6,5,-5,-40,5
1509765298861150,11,-7,-22,-1,2,-1,-35,-6
1509765298870155,5,-4,-25,-5,-2,-1,-32,-23
1509765298870155,7,-17,-35,-5,6,-2,-52,25
1509765298884165,12,-8,-30,-3,6,0,-40,-3
1509765298884165,10,-6,-21,-1,3,-4,-35,-9
1509765298891185,5,-2,-25,-6,-1,-5,-31,1
1509765298891185,8,-12,-31,-4,6,1,-46,14
1509765298907197,9,-6,-29,0,5,5,-40,-19
1509765298907197,11,-8,-19,-5,-2,-2,-36,18
1509765298909184,7,-1,-25,-12,-2,-5,-33,-13
1509765298909184,6,-13,-24,-1,8,9,-42,-7
1509765298921190,12,-7,-29,1,7,7,-40,-2
1509765298921190,11,-5,-17,-2,0,-11,-35,-5
1509765298930197,5,-4,-24,-13,0,-5,-33,15
1509765298930197,7,-13,-29,1,9,-5,-44,-35
1509765298953225,10,-9,-29,1,7,2,-39,-18
1509765298953225,11,-4,-18,-3,-2,-22,-36,-17
1509765298954727,7,-1,-23,-6,2,3,-32,33
1509765298954727,11,-14,-28,1,8,5,-36,1
